,Gene ID,Organism,Gene Family,Genome ID,UniProtKB,Partition,Hypothetical
2098,gnl|Prokka|gelc_02065,geobacillus_cnambio1,gnl|Prokka|gelc_02065,gnl|Prokka|gelc,,shell,True
2099,gnl|Prokka|gelc_02323,geobacillus_cnambio1,gnl|Prokka|gelc_02323,gnl|Prokka|gelc,,persistent,False
2100,gnl|Prokka|gelc_02422,geobacillus_cnambio1,gnl|Prokka|gelc_02422,gnl|Prokka|gelc,,persistent,False
2101,gnl|Prokka|gelc_02782,geobacillus_cnambio1,gnl|Prokka|gelc_02782,gnl|Prokka|gelc,,cloud,False
2102,gnl|Prokka|gelc_02880,geobacillus_cnambio1,gnl|Prokka|gelc_02880,gnl|Prokka|gelc,,persistent,False
2103,gnl|Prokka|gelc_02944,geobacillus_cnambio1,gnl|Prokka|gelc_02944,gnl|Prokka|gelc,,persistent,True
2104,gnl|Prokka|gelc_02976,geobacillus_cnambio1,gnl|Prokka|gelc_02976,gnl|Prokka|gelc,,persistent,False
2105,gnl|Prokka|gelc_03324,geobacillus_cnambio1,gnl|Prokka|gelc_03324,gnl|Prokka|gelc,,cloud,True
2106,gnl|Prokka|gelc_03573,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2107,gnl|Prokka|gelc_02570,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2108,gnl|Prokka|gelc_00187,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2109,gnl|Prokka|gelc_03150,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2110,gnl|Prokka|gelc_02705,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2111,gnl|Prokka|gelc_03545,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2112,gnl|Prokka|gelc_04035,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2113,gnl|Prokka|gelc_03306,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2114,gnl|Prokka|gelc_02057,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2115,gnl|Prokka|gelc_02707,geobacillus_cnambio1,gnl|Prokka|gelc_03545,gnl|Prokka|gelc,,cloud,False
2116,gnl|Prokka|gelc_03621,geobacillus_cnambio1,gnl|Prokka|gelc_03621,gnl|Prokka|gelc,,cloud,False
2117,gnl|Prokka|gelc_03699,geobacillus_cnambio1,gnl|Prokka|gelc_03699,gnl|Prokka|gelc,,persistent,False
2118,gnl|Prokka|gelc_03873,geobacillus_cnambio1,gnl|Prokka|gelc_03873,gnl|Prokka|gelc,,cloud,True
2119,gnl|Prokka|gelc_04194,geobacillus_cnambio1,gnl|Prokka|gelc_04194,gnl|Prokka|gelc,,persistent,False
2120,gnl|Prokka|gelc_04258,geobacillus_cnambio1,gnl|Prokka|gelc_04258,gnl|Prokka|gelc,,cloud,True
2121,gnl|Prokka|gelc_04324,geobacillus_cnambio1,gnl|Prokka|gelc_04324,gnl|Prokka|gelc,,cloud,False
2122,gnl|Prokka|gelc_04389,geobacillus_cnambio1,gnl|Prokka|gelc_04389,gnl|Prokka|gelc,,persistent,False
2123,gnl|Prokka|gelc_04519,geobacillus_cnambio1,gnl|Prokka|gelc_04519,gnl|Prokka|gelc,,persistent,False
2124,gnl|Prokka|gelc_04617,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2125,gnl|Prokka|gelc_00622,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2126,gnl|Prokka|gelc_01628,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2127,gnl|Prokka|gelc_04263,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2128,gnl|Prokka|gelc_03352,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2129,gnl|Prokka|gelc_02548,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2130,gnl|Prokka|gelc_03073,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2131,gnl|Prokka|gelc_03562,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2132,gnl|Prokka|gelc_00032,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2133,gnl|Prokka|gelc_04640,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2134,gnl|Prokka|gelc_00162,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2135,gnl|Prokka|gelc_02549,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2136,gnl|Prokka|gelc_03449,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2137,gnl|Prokka|gelc_00163,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2138,gnl|Prokka|gelc_02010,geobacillus_cnambio1,gnl|Prokka|gelc_04617,gnl|Prokka|gelc,,shell,False
2139,gnl|Prokka|gelc_04649,geobacillus_cnambio1,gnl|Prokka|gelc_04649,gnl|Prokka|gelc,,cloud,False
2140,gnl|Prokka|gelc_04681,geobacillus_cnambio1,gnl|Prokka|gelc_04681,gnl|Prokka|gelc,,cloud,True
2141,gnl|Prokka|gelc_03011,geobacillus_cnambio1,KGENGAEB_00005,KGENGAEB,,persistent,False
2142,gnl|Prokka|gelc_02690,geobacillus_cnambio1,KGENGAEB_00005,KGENGAEB,,persistent,False
2143,gnl|Prokka|gelc_02535,geobacillus_cnambio1,KGENGAEB_00101,KGENGAEB,,persistent,False
2144,gnl|Prokka|gelc_02494,geobacillus_cnambio1,KGENGAEB_00133,KGENGAEB,,persistent,False
2145,gnl|Prokka|gelc_02280,geobacillus_cnambio1,KGENGAEB_00293,KGENGAEB,,persistent,False
2146,gnl|Prokka|gelc_02158,geobacillus_cnambio1,KGENGAEB_00389,KGENGAEB,,persistent,False
2147,gnl|Prokka|gelc_02118,geobacillus_cnambio1,KGENGAEB_00421,KGENGAEB,,persistent,True
2148,gnl|Prokka|gelc_02077,geobacillus_cnambio1,KGENGAEB_00453,KGENGAEB,,persistent,False
2149,gnl|Prokka|gelc_00053,geobacillus_cnambio1,KGENGAEB_00495,KGENGAEB,,persistent,False
2150,gnl|Prokka|gelc_00092,geobacillus_cnambio1,KGENGAEB_00527,KGENGAEB,,persistent,False
2151,gnl|Prokka|gelc_00135,geobacillus_cnambio1,KGENGAEB_00559,KGENGAEB,,persistent,False
2152,gnl|Prokka|gelc_00193,geobacillus_cnambio1,KGENGAEB_00591,KGENGAEB,,persistent,False
2153,gnl|Prokka|gelc_00194,geobacillus_cnambio1,KGENGAEB_00591,KGENGAEB,,persistent,False
2154,gnl|Prokka|gelc_00235,geobacillus_cnambio1,KGENGAEB_00623,KGENGAEB,,persistent,False
2155,gnl|Prokka|gelc_04228,geobacillus_cnambio1,gnl|Prokka|gelc_04228,gnl|Prokka|gelc,,shell,False
2156,gnl|Prokka|gelc_04457,geobacillus_cnambio1,gnl|Prokka|gelc_04457,gnl|Prokka|gelc,,persistent,True
2157,gnl|Prokka|gelc_04619,geobacillus_cnambio1,gnl|Prokka|gelc_04619,gnl|Prokka|gelc,,cloud,False
2158,gnl|Prokka|gelc_04651,geobacillus_cnambio1,gnl|Prokka|gelc_04651,gnl|Prokka|gelc,,cloud,False
2159,gnl|Prokka|gelc_04683,geobacillus_cnambio1,gnl|Prokka|gelc_04683,gnl|Prokka|gelc,,shell,True
2160,gnl|Prokka|gelc_04575,geobacillus_cnambio1,gnl|Prokka|gelc_04683,gnl|Prokka|gelc,,shell,True
2161,gnl|Prokka|gelc_02533,geobacillus_cnambio1,KGENGAEB_00103,KGENGAEB,,persistent,False
2162,gnl|Prokka|gelc_02491,geobacillus_cnambio1,KGENGAEB_00135,KGENGAEB,,persistent,True
2163,gnl|Prokka|gelc_02492,geobacillus_cnambio1,KGENGAEB_00135,KGENGAEB,,persistent,True
2164,gnl|Prokka|gelc_02451,geobacillus_cnambio1,KGENGAEB_00167,KGENGAEB,,persistent,True
2165,gnl|Prokka|gelc_02075,geobacillus_cnambio1,KGENGAEB_00455,KGENGAEB,,persistent,False
2166,gnl|Prokka|gelc_00367,geobacillus_cnambio1,KGENGAEB_00721,KGENGAEB,,persistent,False
2167,gnl|Prokka|gelc_00483,geobacillus_cnambio1,KGENGAEB_00817,KGENGAEB,,persistent,False
2168,gnl|Prokka|gelc_00525,geobacillus_cnambio1,KGENGAEB_00849,KGENGAEB,,persistent,True
2169,gnl|Prokka|gelc_00524,geobacillus_cnambio1,KGENGAEB_00849,KGENGAEB,,persistent,True
2170,gnl|Prokka|gelc_00563,geobacillus_cnambio1,KGENGAEB_00881,KGENGAEB,,persistent,True
2171,gnl|Prokka|gelc_00562,geobacillus_cnambio1,KGENGAEB_00881,KGENGAEB,,persistent,True
2172,gnl|Prokka|gelc_01712,geobacillus_cnambio1,KGENGAEB_01011,KGENGAEB,,persistent,False
2173,gnl|Prokka|gelc_01946,geobacillus_cnambio1,KGENGAEB_01203,KGENGAEB,,persistent,True
2174,gnl|Prokka|gelc_00746,geobacillus_cnambio1,KGENGAEB_01427,KGENGAEB,,persistent,False
2175,gnl|Prokka|gelc_00686,geobacillus_cnambio1,KGENGAEB_01491,KGENGAEB,,persistent,True
2176,gnl|Prokka|gelc_03885,geobacillus_cnambio1,KGENGAEB_01619,KGENGAEB,,persistent,False
2177,gnl|Prokka|gelc_00208,geobacillus_cnambio1,KGENGAEB_01619,KGENGAEB,,persistent,False
2178,gnl|Prokka|gelc_03926,geobacillus_cnambio1,KGENGAEB_01651,KGENGAEB,,persistent,False
2179,gnl|Prokka|gelc_04007,geobacillus_cnambio1,KGENGAEB_01715,KGENGAEB,,persistent,False
2180,gnl|Prokka|gelc_03003,geobacillus_cnambio1,KGENGAEB_01747,KGENGAEB,,persistent,False
2181,gnl|Prokka|gelc_03002,geobacillus_cnambio1,KGENGAEB_01747,KGENGAEB,,persistent,False
2182,gnl|Prokka|gelc_01336,geobacillus_cnambio1,KGENGAEB_01843,KGENGAEB,,persistent,True
2183,gnl|Prokka|gelc_01335,geobacillus_cnambio1,KGENGAEB_01843,KGENGAEB,,persistent,True
2184,gnl|Prokka|gelc_01456,geobacillus_cnambio1,KGENGAEB_01939,KGENGAEB,,persistent,False
2185,gnl|Prokka|gelc_01455,geobacillus_cnambio1,KGENGAEB_01939,KGENGAEB,,persistent,False
2186,gnl|Prokka|gelc_04280,geobacillus_cnambio1,KGENGAEB_02141,KGENGAEB,,shell,True
2187,gnl|Prokka|gelc_04160,geobacillus_cnambio1,KGENGAEB_02205,KGENGAEB,,persistent,False
2188,gnl|Prokka|gelc_03212,geobacillus_cnambio1,KGENGAEB_02371,KGENGAEB,,persistent,False
2189,gnl|Prokka|gelc_03251,geobacillus_cnambio1,KGENGAEB_02403,KGENGAEB,,persistent,False
2190,gnl|Prokka|gelc_03250,geobacillus_cnambio1,KGENGAEB_02403,KGENGAEB,,persistent,False
2191,gnl|Prokka|gelc_04183,geobacillus_cnambio1,IJIGFOAD_02104,IJIGFOAD,,persistent,False
2192,gnl|Prokka|gelc_04474,geobacillus_cnambio1,IJIGFOAD_02362,IJIGFOAD,,persistent,True
2193,gnl|Prokka|gelc_00682,geobacillus_cnambio1,IJIGFOAD_03018,IJIGFOAD,,persistent,False
2194,gnl|Prokka|gelc_00368,geobacillus_cnambio1,AHOIKHHK_00056,AHOIKHHK,,persistent,True
2195,gnl|Prokka|gelc_02678,geobacillus_cnambio1,AHOIKHHK_00184,AHOIKHHK,,persistent,False
2196,gnl|Prokka|gelc_02677,geobacillus_cnambio1,AHOIKHHK_00184,AHOIKHHK,,persistent,False
2197,gnl|Prokka|gelc_00692,geobacillus_cnambio1,AHOIKHHK_00376,AHOIKHHK,,persistent,False
2198,gnl|Prokka|gelc_00878,geobacillus_cnambio1,AHOIKHHK_00832,AHOIKHHK,,persistent,False
2199,gnl|Prokka|gelc_00879,geobacillus_cnambio1,AHOIKHHK_00832,AHOIKHHK,,persistent,False
2200,gnl|Prokka|gelc_01473,geobacillus_cnambio1,gnl|Prokka|gelc_01473,gnl|Prokka|gelc,,persistent,False
2201,gnl|Prokka|gelc_02429,geobacillus_cnambio1,gnl|Prokka|gelc_02429,gnl|Prokka|gelc,,persistent,True
2202,gnl|Prokka|gelc_02461,geobacillus_cnambio1,gnl|Prokka|gelc_02461,gnl|Prokka|gelc,,cloud,True
2203,gnl|Prokka|gelc_02526,geobacillus_cnambio1,gnl|Prokka|gelc_02526,gnl|Prokka|gelc,,cloud,True
2204,gnl|Prokka|gelc_02853,geobacillus_cnambio1,gnl|Prokka|gelc_02853,gnl|Prokka|gelc,,cloud,True
2205,gnl|Prokka|gelc_03435,geobacillus_cnambio1,gnl|Prokka|gelc_03435,gnl|Prokka|gelc,,cloud,True
2206,gnl|Prokka|gelc_03705,geobacillus_cnambio1,gnl|Prokka|gelc_03705,gnl|Prokka|gelc,,persistent,False
2207,gnl|Prokka|gelc_03847,geobacillus_cnambio1,gnl|Prokka|gelc_03847,gnl|Prokka|gelc,,shell,False
2208,gnl|Prokka|gelc_03911,geobacillus_cnambio1,gnl|Prokka|gelc_03911,gnl|Prokka|gelc,,cloud,True
2209,gnl|Prokka|gelc_04072,geobacillus_cnambio1,gnl|Prokka|gelc_04072,gnl|Prokka|gelc,,shell,True
2210,gnl|Prokka|gelc_04232,geobacillus_cnambio1,gnl|Prokka|gelc_04232,gnl|Prokka|gelc,,cloud,True
2211,gnl|Prokka|gelc_04330,geobacillus_cnambio1,gnl|Prokka|gelc_04330,gnl|Prokka|gelc,,cloud,True
2212,gnl|Prokka|gelc_04525,geobacillus_cnambio1,gnl|Prokka|gelc_04525,gnl|Prokka|gelc,,cloud,True
2213,gnl|Prokka|gelc_04623,geobacillus_cnambio1,gnl|Prokka|gelc_04623,gnl|Prokka|gelc,,cloud,False
2214,gnl|Prokka|gelc_04655,geobacillus_cnambio1,gnl|Prokka|gelc_04655,gnl|Prokka|gelc,,cloud,True
2215,gnl|Prokka|gelc_00500,geobacillus_cnambio1,FLBMOKII_02633,FLBMOKII,,persistent,False
2216,gnl|Prokka|gelc_00463,geobacillus_cnambio1,FLBMOKII_02665,FLBMOKII,,persistent,False
2217,gnl|Prokka|gelc_00425,geobacillus_cnambio1,FLBMOKII_02697,FLBMOKII,,persistent,False
2218,gnl|Prokka|gelc_00339,geobacillus_cnambio1,FLBMOKII_02761,FLBMOKII,,persistent,True
2219,gnl|Prokka|gelc_00304,geobacillus_cnambio1,FLBMOKII_02793,FLBMOKII,,persistent,False
2220,gnl|Prokka|gelc_00303,geobacillus_cnambio1,FLBMOKII_02793,FLBMOKII,,persistent,False
2221,gnl|Prokka|gelc_04079,geobacillus_cnambio1,FLBMOKII_03389,FLBMOKII,,shell,False
2222,gnl|Prokka|gelc_00920,geobacillus_cnambio1,HLMLLCKC_00509,HLMLLCKC,,persistent,True
2223,gnl|Prokka|gelc_01099,geobacillus_cnambio1,HLMLLCKC_01217,HLMLLCKC,,cloud,False
2224,gnl|Prokka|gelc_04015,geobacillus_cnambio1,HLMLLCKC_02760,HLMLLCKC,,persistent,False
2225,gnl|Prokka|gelc_00379,geobacillus_cnambio1,HLMLLCKC_02760,HLMLLCKC,,persistent,False
2226,gnl|Prokka|gelc_00378,geobacillus_cnambio1,HLMLLCKC_02760,HLMLLCKC,,persistent,False
2227,gnl|Prokka|gelc_03901,geobacillus_cnambio1,HLMLLCKC_02856,HLMLLCKC,,persistent,True
2228,gnl|Prokka|gelc_01295,geobacillus_cnambio1,HLMLLCKC_03389,HLMLLCKC,,shell,False
2229,gnl|Prokka|gelc_00441,geobacillus_cnambio1,HLMLLCKC_02234,HLMLLCKC,,persistent,True
2230,gnl|Prokka|gelc_04386,geobacillus_cnambio1,KGENGAEB_02058,KGENGAEB,,cloud,True
2231,gnl|Prokka|gelc_03891,geobacillus_cnambio1,gnl|Prokka|gelc_03891,gnl|Prokka|gelc,,cloud,True
2232,gnl|Prokka|gelc_04244,geobacillus_cnambio1,gnl|Prokka|gelc_04244,gnl|Prokka|gelc,,cloud,True
2233,gnl|Prokka|gelc_04408,geobacillus_cnambio1,gnl|Prokka|gelc_04408,gnl|Prokka|gelc,,cloud,True
2234,gnl|Prokka|gelc_04603,geobacillus_cnambio1,gnl|Prokka|gelc_04603,gnl|Prokka|gelc,,cloud,True
2235,gnl|Prokka|gelc_04667,geobacillus_cnambio1,gnl|Prokka|gelc_04667,gnl|Prokka|gelc,,cloud,True
2236,gnl|Prokka|gelc_01807,geobacillus_cnambio1,KGENGAEB_01091,KGENGAEB,,persistent,True
2237,gnl|Prokka|gelc_01595,geobacillus_cnambio1,NCBEONCI_02233,NCBEONCI,,persistent,True
2238,gnl|Prokka|gelc_00631,geobacillus_cnambio1,gnl|Prokka|gelc_00631,gnl|Prokka|gelc,,cloud,True
2239,gnl|Prokka|gelc_01024,geobacillus_cnambio1,gnl|Prokka|gelc_01024,gnl|Prokka|gelc,,cloud,True
2240,gnl|Prokka|gelc_01090,geobacillus_cnambio1,gnl|Prokka|gelc_01090,gnl|Prokka|gelc,,cloud,True
2241,gnl|Prokka|gelc_03175,geobacillus_cnambio1,AHOIKHHK_02906,AHOIKHHK,,persistent,True
2242,gnl|Prokka|gelc_00928,geobacillus_cnambio1,gnl|Prokka|gelc_00928,gnl|Prokka|gelc,,cloud,False
2243,gnl|Prokka|gelc_00998,geobacillus_cnambio1,gnl|Prokka|gelc_00998,gnl|Prokka|gelc,,shell,True
2244,gnl|Prokka|gelc_02484,geobacillus_cnambio1,gnl|Prokka|gelc_02484,gnl|Prokka|gelc,,cloud,False
2245,gnl|Prokka|gelc_03062,geobacillus_cnambio1,gnl|Prokka|gelc_03062,gnl|Prokka|gelc,,cloud,True
2246,gnl|Prokka|gelc_03158,geobacillus_cnambio1,gnl|Prokka|gelc_03158,gnl|Prokka|gelc,,cloud,True
2247,gnl|Prokka|gelc_03320,geobacillus_cnambio1,gnl|Prokka|gelc_03320,gnl|Prokka|gelc,,cloud,True
2248,gnl|Prokka|gelc_03358,geobacillus_cnambio1,gnl|Prokka|gelc_03358,gnl|Prokka|gelc,,cloud,True
2249,gnl|Prokka|gelc_03509,geobacillus_cnambio1,gnl|Prokka|gelc_03509,gnl|Prokka|gelc,,cloud,True
2250,gnl|Prokka|gelc_04094,geobacillus_cnambio1,gnl|Prokka|gelc_04094,gnl|Prokka|gelc,,cloud,True
2251,gnl|Prokka|gelc_03340,geobacillus_cnambio1,FDKLAMFJ_01702,FDKLAMFJ,,persistent,True
2252,gnl|Prokka|gelc_03390,geobacillus_cnambio1,FDKLAMFJ_01734,FDKLAMFJ,,persistent,False
2253,gnl|Prokka|gelc_03428,geobacillus_cnambio1,FDKLAMFJ_01766,FDKLAMFJ,,persistent,False
2254,gnl|Prokka|gelc_03779,geobacillus_cnambio1,FDKLAMFJ_02052,FDKLAMFJ,,persistent,False
2255,gnl|Prokka|gelc_00970,geobacillus_cnambio1,FDKLAMFJ_02086,FDKLAMFJ,,persistent,False
2256,gnl|Prokka|gelc_03822,geobacillus_cnambio1,FDKLAMFJ_02086,FDKLAMFJ,,persistent,False
2257,gnl|Prokka|gelc_03823,geobacillus_cnambio1,FDKLAMFJ_02086,FDKLAMFJ,,persistent,False
2258,gnl|Prokka|gelc_04211,geobacillus_cnambio1,FDKLAMFJ_02086,FDKLAMFJ,,persistent,False
2259,gnl|Prokka|gelc_03877,geobacillus_cnambio1,FDKLAMFJ_02118,FDKLAMFJ,,persistent,False
2260,gnl|Prokka|gelc_04039,geobacillus_cnambio1,FDKLAMFJ_02246,FDKLAMFJ,,shell,True
2261,gnl|Prokka|gelc_04115,geobacillus_cnambio1,FDKLAMFJ_02310,FDKLAMFJ,,persistent,True
2262,gnl|Prokka|gelc_04163,geobacillus_cnambio1,FDKLAMFJ_02342,FDKLAMFJ,,persistent,False
2263,gnl|Prokka|gelc_04164,geobacillus_cnambio1,FDKLAMFJ_02342,FDKLAMFJ,,persistent,False
2264,gnl|Prokka|gelc_04198,geobacillus_cnambio1,FDKLAMFJ_02374,FDKLAMFJ,,persistent,False
2265,gnl|Prokka|gelc_03153,geobacillus_cnambio1,FDKLAMFJ_02406,FDKLAMFJ,,shell,True
2266,gnl|Prokka|gelc_02560,geobacillus_cnambio1,FDKLAMFJ_02406,FDKLAMFJ,,shell,True
2267,gnl|Prokka|gelc_03154,geobacillus_cnambio1,FDKLAMFJ_02406,FDKLAMFJ,,shell,True
2268,gnl|Prokka|gelc_04251,geobacillus_cnambio1,FDKLAMFJ_02406,FDKLAMFJ,,shell,True
2269,gnl|Prokka|gelc_04252,geobacillus_cnambio1,FDKLAMFJ_02406,FDKLAMFJ,,shell,True
2270,gnl|Prokka|gelc_02049,geobacillus_cnambio1,FDKLAMFJ_02406,FDKLAMFJ,,shell,True
2271,gnl|Prokka|gelc_04299,geobacillus_cnambio1,FDKLAMFJ_02438,FDKLAMFJ,,persistent,False
2272,gnl|Prokka|gelc_04327,geobacillus_cnambio1,FDKLAMFJ_02470,FDKLAMFJ,,persistent,False
2273,gnl|Prokka|gelc_04366,geobacillus_cnambio1,FDKLAMFJ_02502,FDKLAMFJ,,persistent,False
2274,gnl|Prokka|gelc_04451,geobacillus_cnambio1,FDKLAMFJ_02568,FDKLAMFJ,,persistent,False
2275,gnl|Prokka|gelc_04491,geobacillus_cnambio1,FDKLAMFJ_02600,FDKLAMFJ,,persistent,True
2276,gnl|Prokka|gelc_04531,geobacillus_cnambio1,FDKLAMFJ_02632,FDKLAMFJ,,persistent,False
2277,gnl|Prokka|gelc_00045,geobacillus_cnambio1,FDKLAMFJ_02712,FDKLAMFJ,,persistent,True
2278,gnl|Prokka|gelc_00082,geobacillus_cnambio1,FDKLAMFJ_02744,FDKLAMFJ,,persistent,True
2279,gnl|Prokka|gelc_00124,geobacillus_cnambio1,FDKLAMFJ_02776,FDKLAMFJ,,persistent,False
2280,gnl|Prokka|gelc_00222,geobacillus_cnambio1,FDKLAMFJ_02872,FDKLAMFJ,,persistent,False
2281,gnl|Prokka|gelc_00267,geobacillus_cnambio1,FDKLAMFJ_02904,FDKLAMFJ,,persistent,False
2282,gnl|Prokka|gelc_00310,geobacillus_cnambio1,FDKLAMFJ_02936,FDKLAMFJ,,persistent,False
2283,gnl|Prokka|gelc_00350,geobacillus_cnambio1,FDKLAMFJ_02968,FDKLAMFJ,,persistent,False
2284,gnl|Prokka|gelc_00393,geobacillus_cnambio1,FDKLAMFJ_03000,FDKLAMFJ,,persistent,True
2285,gnl|Prokka|gelc_00432,geobacillus_cnambio1,FDKLAMFJ_03032,FDKLAMFJ,,persistent,False
2286,gnl|Prokka|gelc_00507,geobacillus_cnambio1,FDKLAMFJ_03096,FDKLAMFJ,,persistent,False
2287,gnl|Prokka|gelc_00508,geobacillus_cnambio1,FDKLAMFJ_03096,FDKLAMFJ,,persistent,False
2288,gnl|Prokka|gelc_00550,geobacillus_cnambio1,FDKLAMFJ_03128,FDKLAMFJ,,persistent,False
2289,gnl|Prokka|gelc_00584,geobacillus_cnambio1,FDKLAMFJ_03160,FDKLAMFJ,,persistent,False
2290,gnl|Prokka|gelc_00866,geobacillus_cnambio1,FDKLAMFJ_03384,FDKLAMFJ,,persistent,False
2291,gnl|Prokka|gelc_00867,geobacillus_cnambio1,FDKLAMFJ_03384,FDKLAMFJ,,persistent,False
2292,gnl|Prokka|gelc_00908,geobacillus_cnambio1,FDKLAMFJ_03416,FDKLAMFJ,,persistent,False
2293,gnl|Prokka|gelc_00973,geobacillus_cnambio1,FDKLAMFJ_03484,FDKLAMFJ,,shell,True
2294,gnl|Prokka|gelc_01043,geobacillus_cnambio1,FDKLAMFJ_03548,FDKLAMFJ,,persistent,False
2295,gnl|Prokka|gelc_01149,geobacillus_cnambio1,FDKLAMFJ_03645,FDKLAMFJ,,persistent,False
2296,gnl|Prokka|gelc_04588,geobacillus_cnambio1,FDKLAMFJ_03741,FDKLAMFJ,,shell,True
2297,gnl|Prokka|gelc_04587,geobacillus_cnambio1,FDKLAMFJ_03741,FDKLAMFJ,,shell,True
2298,gnl|Prokka|gelc_04586,geobacillus_cnambio1,FDKLAMFJ_03741,FDKLAMFJ,,shell,True
2299,gnl|Prokka|gelc_03725,geobacillus_cnambio1,FLBMOKII_00057,FLBMOKII,,persistent,False
2300,gnl|Prokka|gelc_03438,geobacillus_cnambio1,FLBMOKII_00309,FLBMOKII,,persistent,False
2301,gnl|Prokka|gelc_03399,geobacillus_cnambio1,FLBMOKII_00341,FLBMOKII,,persistent,False
2302,gnl|Prokka|gelc_03332,geobacillus_cnambio1,FLBMOKII_00405,FLBMOKII,,persistent,False
2303,gnl|Prokka|gelc_03331,geobacillus_cnambio1,FLBMOKII_00405,FLBMOKII,,persistent,False
2304,gnl|Prokka|gelc_03128,geobacillus_cnambio1,FLBMOKII_00565,FLBMOKII,,persistent,True
2305,gnl|Prokka|gelc_03087,geobacillus_cnambio1,FLBMOKII_00597,FLBMOKII,,persistent,False
2306,gnl|Prokka|gelc_03029,geobacillus_cnambio1,FLBMOKII_00650,FLBMOKII,,persistent,True
2307,gnl|Prokka|gelc_02994,geobacillus_cnambio1,FLBMOKII_00682,FLBMOKII,,persistent,True
2308,gnl|Prokka|gelc_02955,geobacillus_cnambio1,FLBMOKII_00714,FLBMOKII,,persistent,True
2309,gnl|Prokka|gelc_02919,geobacillus_cnambio1,FLBMOKII_00746,FLBMOKII,,persistent,True
2310,gnl|Prokka|gelc_02875,geobacillus_cnambio1,FLBMOKII_00778,FLBMOKII,,persistent,False
2311,gnl|Prokka|gelc_02835,geobacillus_cnambio1,FLBMOKII_00810,FLBMOKII,,persistent,True
2312,gnl|Prokka|gelc_02798,geobacillus_cnambio1,FLBMOKII_00842,FLBMOKII,,persistent,False
2313,gnl|Prokka|gelc_02760,geobacillus_cnambio1,FLBMOKII_00874,FLBMOKII,,persistent,False
2314,gnl|Prokka|gelc_02610,geobacillus_cnambio1,FLBMOKII_01003,FLBMOKII,,persistent,False
2315,gnl|Prokka|gelc_02575,geobacillus_cnambio1,FLBMOKII_01035,FLBMOKII,,shell,True
2316,gnl|Prokka|gelc_02546,geobacillus_cnambio1,FLBMOKII_01035,FLBMOKII,,shell,True
2317,gnl|Prokka|gelc_02529,geobacillus_cnambio1,FLBMOKII_01067,FLBMOKII,,persistent,False
2318,gnl|Prokka|gelc_02488,geobacillus_cnambio1,FLBMOKII_01099,FLBMOKII,,persistent,False
2319,gnl|Prokka|gelc_02449,geobacillus_cnambio1,FLBMOKII_01131,FLBMOKII,,persistent,False
2320,gnl|Prokka|gelc_02448,geobacillus_cnambio1,FLBMOKII_01131,FLBMOKII,,persistent,False
2321,gnl|Prokka|gelc_00365,geobacillus_cnambio1,KGENGAEB_00719,KGENGAEB,,persistent,True
2322,gnl|Prokka|gelc_00364,geobacillus_cnambio1,KGENGAEB_00719,KGENGAEB,,persistent,True
2323,gnl|Prokka|gelc_00404,geobacillus_cnambio1,KGENGAEB_00751,KGENGAEB,,persistent,True
2324,gnl|Prokka|gelc_00480,geobacillus_cnambio1,KGENGAEB_00815,KGENGAEB,,persistent,True
